"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@thehermeister White gravy too, if I’m being honest. <U+0001F922>",FALSE,0,"thehermeister",2019-10-08 03:46:20,FALSE,"1181254623186866178","1181415503585304576","175639983","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gritsandguac",0,FALSE,FALSE,NA,NA
"RT @nanojefe: Yo who the fuck is this nigga? https://t.co/mKAfJPlp8N",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503581065216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Demetri1214",25447,TRUE,FALSE,NA,NA
"@lojzajeluza @y33h4w_ hmm we fall in love in october and that’s why i love fall.. ale ne",FALSE,0,"lojzajeluza",2019-10-08 03:46:20,FALSE,"1181322186033942528","1181415503572688897","1111965347744227330","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zrozenijesi",0,FALSE,FALSE,NA,NA
"RT @fullmetaIesbian: i wanna meet the person that engraved this brick at my school https://t.co/OcDyVnqxYO",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503560134657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hungryjoe8",1782,TRUE,FALSE,NA,NA
"RT @TheMansLover: ppl in the replies saying that, ""justin doesnt do anything for the environment"" can stfu. he &amp; his wife save water by not…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503551778818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thefirstnumber",3910,TRUE,FALSE,NA,NA
"RT @solemccx: college really makes you paranoid about having free time. something always due.",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503547584518",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___bba",23415,TRUE,FALSE,NA,NA
"RT @_lukile_: this guy buying a ticket for a book https://t.co/hbXEZnitJy",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503543390209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clarlssaj",78314,TRUE,FALSE,NA,NA
"Yea makes sense. https://t.co/zb8AfEwLmW https://t.co/vtCNZzOcSl",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503543328768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StrawberryClimb",0,FALSE,FALSE,NA,NA
"RT @sridharkswamy: May be because RaGa visita there routinely. We need to take a holistic view.

<U+0001F602><U+0001F923><U+0001F602><U+0001F923><U+0001F602><U+0001F923> https://t.co/TzqtuBdd4o",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503539007488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MuthuRamamoorth",1,TRUE,FALSE,NA,NA
"RT @wordstionary: <U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
Always fight for the things you love.

<U+2800>                               
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>
<U+2800>",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503534837760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jerseyc1995_",3849,TRUE,FALSE,NA,NA
"RT @longdrivesouth: Watch this. https://t.co/O8nS0txnml",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503526420480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TootxMcgee",1,TRUE,FALSE,NA,NA
"RT @socializm_: cats will really throw their entire bodies on the floor just to get your attention.... the drama",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503522197504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vanemaessa",94,TRUE,FALSE,NA,NA
"Nigga drop a album and stop playiin https://t.co/HiLBYFxHwO",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503522189313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoopsterkiid",0,FALSE,FALSE,NA,NA
"when ur gay gf is straight",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503518212097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SF9officiaI",0,FALSE,FALSE,NA,NA
"<U+2B50> Unloved and undervalued? UBS backs London shares | Business - The Times  <U+2B50> https://t.co/Lvs18OAsJU",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503518162944",NA,"<a href=""https://banknews.uk"" rel=""nofollow"">BankNews-Publishing</a>","banknewsuk",0,FALSE,FALSE,NA,NA
"I just spent two hours in Target, best therapy session ever",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503518154752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Erin_Shanaughy",0,FALSE,FALSE,NA,NA
"RT @BrendanDaGawd: grandma: have you seen my pain medication my back is killing me

me off a perc 30: https://t.co/TwHM4rBR72",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503509753857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lil_harpo",30996,TRUE,FALSE,NA,NA
"@Iostfilmscene god I wish",FALSE,0,"Iostfilmscene",2019-10-08 03:46:20,FALSE,"1181401771643559936","1181415503501373441","1532645917","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fauxbia_",0,FALSE,FALSE,NA,NA
"Idk what to do anymore <U+2639><U+FE0F>",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503501254657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alani_alderman",0,FALSE,FALSE,NA,NA
"RT @MikeBellATL: ""Baby come back..."" https://t.co/SZAI7zyZYs",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503497175040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickNix",24,TRUE,FALSE,NA,NA
"I’ll never apologize for doing what’s best for my daughter. Not to her father, not to anybody. thank u, next. <U+0001F937><U+0001F3FC><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503493046273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennapaul09",0,FALSE,FALSE,NA,NA
"RT @pulte: I’ll give $499 to Someone Random who retweets this because I just gave $500 to a man to pay down his debt and he was Happy <U+0001F60A> (mu…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503493025793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","infinitesoul97",61247,TRUE,FALSE,NA,NA
"Is no one going to talk about how Trisha talked about people who use they/them?",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503492988928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","awkwardarden",0,FALSE,FALSE,NA,NA
"RT @whatvrthoughts: I pray my mum stays healthy, like tf would I do without my mom https://t.co/IjSEJSijTt",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503492861953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ntintrst",54702,TRUE,FALSE,NA,NA
"RT @demonyokajane: gettin' uglier day by day.",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503492829184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_pcy_kesh",290,TRUE,FALSE,NA,NA
"RT @therealjuicyj: Mane that summer walker album hard As fuk good weed smoking music",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503484448768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saucyyjen",542,TRUE,FALSE,NA,NA
"RT @fr0laye: so just fuck Jackie Chan huh https://t.co/u2YgqUItH1",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503484444672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MacchiatoMoon",52901,TRUE,FALSE,NA,NA
"RT @Mr_Meowwwgi: Give me your water, Human! https://t.co/5BZWNmPnQt",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503484440576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weeennny",7187,TRUE,FALSE,NA,NA
"you don’t really want beef . you ain’t about that shit",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503476199425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sadkactuss",0,FALSE,FALSE,NA,NA
"@PringleStasia @gtconway3d Thank you <U+0001F495><U+0001F64F>",FALSE,0,"PringleStasia",2019-10-08 03:46:20,FALSE,"1181408160927473664","1181415503472017409","629072469","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarysGotClass",0,FALSE,FALSE,NA,NA
"RT @woahyungwon: look at minhyuk and his shownu obsession..",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503467876352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lmhwoa",1,TRUE,FALSE,NA,NA
"RT @alisshamariee: sad playlist hitting a little different tonight :(",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503463686144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dylanvarney4",2,TRUE,FALSE,NA,NA
"@PlaysTrumpCard Without 11.000 Kurds dead, US never could defeat ISIS. When the terrorists come back, change tune a… https://t.co/YlDaXLhQ78",FALSE,0,"PlaysTrumpCard",2019-10-08 03:46:20,TRUE,"1181378742758838272","1181415503459491842","3836008983","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ecohomeblog1",0,FALSE,FALSE,NA,NA
"RT @SerahBAuthor: As most of you know, all of the main characters in my first book are named after children that lost their lives too soon.…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503438331904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAMARI78",13,TRUE,FALSE,NA,NA
"RT @KimPKAG2020: Hillary Clinton will run for president again in 2020, former adviser says

<U+0001F921> PLEASE LET THIS BE TRUE! <U+0001F923><U+0001F602><U+0001F923> The delusion is…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503434113024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","activegirl",22,TRUE,FALSE,NA,NA
"RT @simplychar___: Made some vegan homemade salted caramel snickerdoodle cookies <U+0001F525> More pics &amp; recipe coming soon <U+0001F608> https://t.co/5W9x4J9dzo",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503421673479",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haikai__",109,TRUE,FALSE,NA,NA
"RT @PrimaryPalmer: Do the pictures look too fuzzy? They are composed of as many pixels as the numbers of individuals of these species still…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503417561088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","M_Igua",56079,TRUE,FALSE,NA,NA
"RT @NBAonTNT: New arena, same <U+2B50><U+FE0F> power. 

Go behind the scenes of @Lakers/@warriors #NBAPreseason at the Chase Center. <U+0001F525><U+0001F440> https://t.co/TMMG…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503417499648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mjwakhukjr",331,TRUE,FALSE,NA,NA
".  <U+0001F422>
 a falls
        <U+0001F330>
       a quorum
   <U+0001F526>
  an apologise",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503409172480",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","tiny_map",0,FALSE,FALSE,NA,NA
"RT @Gguklactic: <U+273F> Playlist 

https://t.co/6f82Wht49E",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503409098752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niseok_Bts",2,TRUE,FALSE,NA,NA
"RT @truelyIoved: ok.... that bitch can fight https://t.co/7ujuSRBgV8",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503404978176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrincessPegan",13014,TRUE,FALSE,NA,NA
"RT @Em_bexxx: Okay this has to be one of the best tiktok videos I’ve seen yet <U+0001F62D> #avengers https://t.co/prMZGCqZWs",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503404949505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deanna2202",450274,TRUE,FALSE,NA,NA
"Folks too old to be leaving period blood on the toilet seat b",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503404916738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesPosey3",0,FALSE,FALSE,NA,NA
"RT @adorekissy: no we all want a man like harry styles: who’s not a racist, realizes his privileges as a white man, who doesnt defend an ab…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503404756993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mackenzlejayne",234,TRUE,FALSE,NA,NA
"RT @alexxkittle: Can you imagine if YOU WERE NEVER REALLY HERE got even a quarter of the attention the current Joaquin Phoenix movie is get…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503404748801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glamrgrandma",447,TRUE,FALSE,NA,NA
"RT @HawkerJB: https://t.co/KgLXcFz5Zx
Halloween is just for fun, right? This killer didn't get the memo.
A mountain hamlet is terrorized wh…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503400767488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AtlanticWay1",4,TRUE,FALSE,NA,NA
"@CECheeseESQ @betteroffabi SO YOU, A MAN, TELLING ME I CAN AVOID A SITUATION WHERE A MAN CAN STICK HIS DICK IN ME W… https://t.co/TzSg4cWCCk",FALSE,0,"CECheeseESQ",2019-10-08 03:46:20,TRUE,"1181414962931077120","1181415503396511744","47611401","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weflyari",0,FALSE,FALSE,NA,NA
"RT @KimPKAG2020: Hillary Clinton will run for president again in 2020, former adviser says

<U+0001F921> PLEASE LET THIS BE TRUE! <U+0001F923><U+0001F602><U+0001F923> The delusion is…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503396507648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jagboi007",22,TRUE,FALSE,NA,NA
"RT @k_sci_janitor: Is Newt Geiszler naming these objects https://t.co/YTSSzaOjsT",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503388131329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JekyllHydeTrash",4,TRUE,FALSE,NA,NA
"RT @That1MiningGuy: We'll have to wait and see how the challenges work out in the end. But if we get 2 free packs from the challenges - and…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503388123136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarcrett",88,TRUE,FALSE,NA,NA
"RT @CVRAMELL: this man is just effortlessly sexy, he can really choke me out Monday through Sunday. https://t.co/S9KMNq8Tbl",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503371423745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LillianRuiz13",67,TRUE,FALSE,NA,NA
"RT @ByRakeshSimha: “Britain has a problem with British Pakistani men raping and exploiting white girls. There. I said it. Does that make me…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503371423744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aaroodam2",66,TRUE,FALSE,NA,NA
"RT @jeonlvr: no one: 

me in my room when bts are performing in awards show: https://t.co/Uw4XRFgqMY",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503371354115",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilsugary",49,TRUE,FALSE,NA,NA
"RT @BasedSalazar: Y’all beefin on the TL too much... just meet up and square up. I’m trynna see memes not retards",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503371198465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaapiiess",5,TRUE,FALSE,NA,NA
"And epic is down <U+0001F643><U+0001F643><U+0001F643>",FALSE,0,"nurse_charming",2019-10-08 03:46:20,FALSE,"1181343104760238080","1181415503362961408","1148439508339384320","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nurse_charming",0,FALSE,FALSE,NA,NA
"RT @doyou_bangtan: the pains of artistic creation (dionysus plays in the distance) https://t.co/CMNXpuON9q",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503362838529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pesht8_",3413,TRUE,FALSE,NA,NA
"Black Screen on Launch :: Killing Floor: Incursion General Discussions https://t.co/3olLG0mhP5",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503362809856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_jj_castillo",0,FALSE,FALSE,NA,NA
"RT @__kingnetta: @reckless_mall <U+0001F62C><U+0001F62C>you betta start wifing",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503358758914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reckless_mall",1,TRUE,FALSE,NA,NA
"RT @Ra_THORe: Today, in Bansur, Jaipur Rural, people continued to respond in unison to PM @narendramodi Ji's call for a #SingleUsePlastic f…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503350419459",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjitDBjp",41,TRUE,FALSE,NA,NA
"RT @BTSonthecharts: Yoongi has surpassed 1 Million Followers on Spotify! https://t.co/MAJVkbhOJa",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503350419458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilpartofARMY",1959,TRUE,FALSE,NA,NA
"RT @P4boxers: #MSNBC is running Trump's smear ads against Joe Biden!
Please let @NBCNews know this is not acceptable!
I'll be watching Rach…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503346036736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdreed1108",828,TRUE,FALSE,NA,NA
"RT @dvrwinn: y'all done polluted the planet so bad our turtles got herpes https://t.co/JIYiqyxcgh",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503342034944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jewelpris19",21404,TRUE,FALSE,NA,NA
"Now Playing: Queensryche - Comfortably Numb (Featuring Dr Request music LIVE right now at https://t.co/uC9G8vwcH5",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503342002177",NA,"<a href=""http://sam-song.info"" rel=""nofollow"">SAM Broadcaster Song Info</a>","megarockradio",0,FALSE,FALSE,NA,NA
"@V_of_Europe @chillinginLV Agree.",FALSE,0,"V_of_Europe",2019-10-08 03:46:20,FALSE,"1177958760041635840","1181415503341981698","4717892303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatCatMusic",0,FALSE,FALSE,NA,NA
"RT @stylespromoarmy: <U+2666><U+FE0F> Keep voting. Let us keep the lead!
Gooo!

#HarryStyles #TheStyleStar #PCAs 

https://t.co/vwKRt5orYA

 https://t.co…",FALSE,0,NA,2019-10-08 03:46:20,FALSE,NA,"1181415503333658625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trueprinceharry",42,TRUE,FALSE,NA,NA
